,Time,Observed,Predicted
1983,9.915,0.061443,0.06721503287553787
1984,9.92,-0.037455,-0.09249264001846313
1985,9.925,0.010222,0.04166668653488159
1986,9.93,-0.005489,0.02151600271463394
1987,9.935,-0.051816,-0.046228982508182526
1988,9.94,0.126833,0.140041321516037
1989,9.945,-0.073292,-0.10675382614135742
1990,9.95,0.043623,0.07235889136791229
1991,9.955,-0.037246,-0.059376731514930725
1992,9.96,-0.018353,-0.07507113367319107
1993,9.965,0.063235,0.06422578543424606
1994,9.97,-0.040272,-0.03498661518096924
1995,9.975,0.012137,0.013790164142847061
1996,9.98,-0.007788,0.007401559967547655
1997,9.985,-0.056268,-0.07373073697090149
1998,9.99,0.122762,0.13571792840957642
1999,9.995,-0.076019,-0.09636253863573074
2000,10.0,0.046913,0.07020464539527893
2001,10.005,-0.037551,-0.04776611924171448
2002,10.01,-0.018437,-0.05600995197892189
2003,10.015,0.062026,0.06813859194517136
2004,10.02,-0.04044,-0.03793125972151756
2005,10.025,0.013574,0.012138839811086655
2006,10.03,-0.003952,-0.026519598439335823
2007,10.035,-0.055487,-0.07134199142456055
2008,10.04,0.122876,0.15393047034740448
2009,10.045,-0.076035,-0.09715186804533005
2010,10.05,0.046307,0.04937764257192612
2011,10.055,-0.03968,-0.01751909777522087
2012,10.06,-0.019878,-0.04591352865099907
2013,10.065,0.062156,0.05263320356607437
2014,10.07,-0.041001,-0.03690535947680473
2015,10.075,0.013826,0.03840399533510208
2016,10.08,-0.003819,-0.002668999135494232
2017,10.085,-0.060023,-0.06295840442180634
2018,10.09,0.122024,0.12688490748405457
2019,10.095,-0.075333,-0.07528086006641388
2020,10.1,0.049045,0.05156606808304787
2021,10.105,-0.039949,-0.03893936052918434
2022,10.11,-0.020468,-0.01991553232073784
2023,10.115,0.060895,0.060405418276786804
2024,10.12,-0.039617,-0.050375692546367645
2025,10.125,0.014175,0.016559679061174393
2026,10.13,-0.001217,-0.003179013729095459
2027,10.135,-0.058287,-0.05007626861333847
2028,10.14,0.120904,0.12432170659303665
2029,10.145,-0.083236,-0.06910020112991333
2030,10.15,0.044827,0.04490362107753754
2031,10.155,-0.035233,-0.037421148270368576
2032,10.16,-0.020884,-0.015781380236148834
2033,10.165,0.060985,0.05483432859182358
2034,10.17,-0.038762,-0.0377122238278389
2035,10.175,0.013854,0.013298220001161098
2036,10.18,-0.003519,-0.0018111597746610641
2037,10.185,-0.060502,-0.058766186237335205
2038,10.19,0.120748,0.12447753548622131
2039,10.195,-0.086569,-0.09400279819965363
2040,10.2,0.04828,0.04378984495997429
2041,10.205,-0.036792,-0.024005873128771782
2042,10.21,-0.020994,-0.017305787652730942
2043,10.215,0.061122,0.05714757740497589
2044,10.22,-0.038341,-0.04068547859787941
2045,10.225,0.013623,0.010057279840111732
2046,10.23,-0.005625,-0.0031467843800783157
2047,10.235,-0.05911,-0.06070634722709656
2048,10.24,0.11915,0.1291598081588745
2049,10.245,-0.090465,-0.08721127361059189
2050,10.25,0.041573,0.05117121338844299
2051,10.255,-0.033682,-0.037316255271434784
2052,10.26,-0.021752,-0.023081783205270767
2053,10.265,0.061741,0.062129247933626175
2054,10.27,-0.038759,-0.03830909729003906
2055,10.275,0.013036,0.013601689599454403
2056,10.28,-0.006777,-0.008080527186393738
2057,10.285,-0.060184,-0.060194775462150574
2058,10.29,0.120558,0.11958782374858856
2059,10.295,-0.095903,-0.08022535592317581
2060,10.3,0.041835,0.04724697396159172
2061,10.305,-0.035532,-0.03156997263431549
2062,10.31,-0.022251,-0.019149253144860268
2063,10.315,0.061427,0.06287568807601929
2064,10.32,-0.037952,-0.03986801207065582
2065,10.325,0.012146,0.011058927513659
2066,10.33,-0.006376,-0.007386358454823494
2067,10.335,-0.059149,-0.06036734953522682
2068,10.34,0.122007,0.11744079738855362
2069,10.345,-0.093208,-0.09855321049690247
2070,10.35,0.035858,0.04047297313809395
2071,10.355,-0.032744,-0.03287525102496147
2072,10.36,-0.024035,-0.02417091466486454
2073,10.365,0.062306,0.06742948293685913
2074,10.37,-0.036568,-0.036147572100162506
2075,10.375,0.01177,0.009321696124970913
2076,10.38,-0.00619,-0.008413830772042274
2077,10.385,-0.059537,-0.06340137124061584
2078,10.39,0.125143,0.1228814348578453
2079,10.395,-0.096473,-0.09272007644176483
2080,10.4,0.037414,0.03181589022278786
2081,10.405,-0.034439,-0.03284323960542679
2082,10.41,-0.023521,-0.027034446597099304
2083,10.415,0.063066,0.0711328312754631
2084,10.42,-0.038529,-0.0333600752055645
2085,10.425,0.012573,0.01746128872036934
2086,10.43,-0.005776,-0.00668918713927269
2087,10.435,-0.060423,-0.0624554380774498
2088,10.44,0.122043,0.11873745918273926
2089,10.445,-0.090628,-0.09916827827692032
2090,10.45,0.0373,0.03472795709967613
2091,10.455,-0.033621,-0.03142499923706055
2092,10.46,-0.024061,-0.025925619527697563
2093,10.465,0.062643,0.06472253054380417
2094,10.47,-0.038487,-0.03821355104446411
2095,10.475,0.014036,0.018140967935323715
2096,10.48,-0.004984,-0.0044046491384506226
2097,10.485,-0.059287,-0.06077060103416443
2098,10.49,0.122916,0.12175273895263672
2099,10.495,-0.092293,-0.0941900908946991
2100,10.5,0.040762,0.036641620099544525
2101,10.505,-0.033677,-0.035323165357112885
2102,10.51,-0.023369,-0.029379144310951233
2103,10.515,0.061638,0.0631408765912056
2104,10.52,-0.040001,-0.03500668331980705
2105,10.525,0.013683,0.015471361577510834
2106,10.53,-0.001285,-0.004533177241683006
2107,10.535,-0.061146,-0.05811351165175438
2108,10.54,0.120604,0.12240169197320938
2109,10.545,-0.090349,-0.09822850674390793
2110,10.55,0.035837,0.03936060518026352
2111,10.555,-0.031148,-0.03515607491135597
2112,10.56,-0.023363,-0.021491393446922302
2113,10.565,0.061797,0.06033844128251076
2114,10.57,-0.040187,-0.03742991387844086
2115,10.575,0.012514,0.015192560851573944
2116,10.58,-0.002301,-0.00044570863246917725
2117,10.585,-0.059854,-0.06086859852075577
2118,10.59,0.124,0.12181618809700012
2119,10.595,-0.092248,-0.09903660416603088
2120,10.6,0.036256,0.03461131453514099
2121,10.605,-0.031673,-0.03645705804228783
2122,10.61,-0.025437,-0.02156565710902214
2123,10.615,0.062725,0.06025780364871025
2124,10.62,-0.038347,-0.03871775418519974
2125,10.625,0.013115,0.013171832077205181
2126,10.63,-0.002225,-0.002481456845998764
2127,10.635,-0.062752,-0.05299244076013565
2128,10.64,0.122716,0.12376277148723602
2129,10.645,-0.091544,-0.0970844253897667
2130,10.65,0.037391,0.03621668368577957
2131,10.655,-0.031647,-0.031338877975940704
2132,10.66,-0.023747,-0.020450660958886147
2133,10.665,0.062026,0.061415061354637146
2134,10.67,-0.03996,-0.039260394871234894
2135,10.675,0.014366,0.012911812402307987
2136,10.68,-0.004354,-0.002787006087601185
2137,10.685,-0.061363,-0.0614306777715683
2138,10.69,0.122074,0.12630127370357513
2139,10.695,-0.088999,-0.08918414264917374
2140,10.7,0.035675,0.037263818085193634
2141,10.705,-0.034761,-0.03972177952528
2142,10.71,-0.024523,-0.0220025721937418
2143,10.715,0.062743,0.058699142187833786
2144,10.72,-0.039513,-0.039511539041996
2145,10.725,0.013724,0.013564477674663067
2146,10.73,-0.004093,-0.003397993743419647
2147,10.735,-0.064441,-0.0606251135468483
2148,10.74,0.121481,0.12413977086544037
2149,10.745,-0.087517,-0.07994552701711655
2150,10.75,0.043667,0.036111019551754
2151,10.755,-0.035925,-0.039593394845724106
2152,10.76,-0.022611,-0.02482030540704727
2153,10.765,0.060302,0.06488030403852463
2154,10.77,-0.043697,-0.038284964859485626
2155,10.775,0.016468,0.013097750023007393
2156,10.78,-0.00255,-0.004585138522088528
2157,10.785,-0.059869,-0.06273950636386871
2158,10.79,0.119695,0.1202457845211029
2159,10.795,-0.085261,-0.07791075855493546
2160,10.8,0.041301,0.0435401126742363
2161,10.805,-0.037775,-0.037173107266426086
2162,10.81,-0.024219,-0.01644626073539257
2163,10.815,0.060601,0.05442953109741211
2164,10.82,-0.043393,-0.04417642205953598
2165,10.825,0.01541,0.01723243109881878
2166,10.83,-0.000844,-0.0037282202392816544
2167,10.835,-0.062939,-0.059983063489198685
2168,10.84,0.117928,0.12266694009304047
2169,10.845,-0.088128,-0.08318150788545609
2170,10.85,0.044979,0.04147607833147049
2171,10.855,-0.035735,-0.033344171941280365
2172,10.86,-0.023578,-0.02119530737400055
2173,10.865,0.058822,0.0557585135102272
2174,10.87,-0.042432,-0.04376133531332016
2175,10.875,0.016285,0.015270659700036049
2176,10.88,-0.001441,-0.0029375338926911354
2177,10.885,-0.060804,-0.0634985938668251
2178,10.89,0.118431,0.12054955214262009
2179,10.895,-0.08451,-0.0867493599653244
2180,10.9,0.041047,0.04838891699910164
2181,10.905,-0.034652,-0.031866155564785004
2182,10.91,-0.024709,-0.022511448711156845
2183,10.915,0.06002,0.05346103012561798
2184,10.92,-0.042093,-0.0426018126308918
2185,10.925,0.016183,0.015031544491648674
2186,10.93,-7.502418e-05,-0.0028493590652942657
2187,10.935,-0.064349,-0.06154513731598854
2188,10.94,0.118108,0.12141688913106918
2189,10.945,-0.085813,-0.08159124106168747
2190,10.95,0.045396,0.04273412004113197
2191,10.955,-0.03433,-0.033824533224105835
2192,10.96,-0.024039,-0.024712927639484406
2193,10.965,0.058909,0.06332095712423325
2194,10.97,-0.03995,-0.040523409843444824
2195,10.975,0.016709,0.015359412878751755
2196,10.98,-0.000901,-0.0031425096094608307
2197,10.985,-0.059875,-0.065401092171669
2198,10.99,0.118287,0.11072477698326111
2199,10.995,-0.082192,-0.08281775563955307
2200,11.0,0.04272,0.04868297651410103
2201,11.005,-0.033695,-0.032499007880687714
2202,11.01,-0.026447,-0.024430613964796066
2203,11.015,0.061273,0.063235342502594
2204,11.02,-0.041894,-0.038433048874139786
2205,11.025,0.014807,0.013602231629192829
2206,11.03,0.002294,-0.001967787742614746
2207,11.035,-0.063895,-0.061145029962062836
2208,11.04,0.119347,0.11205049604177475
2209,11.045,-0.083754,-0.0830974280834198
2210,11.05,0.046142,0.04477459937334061
2211,11.055,-0.035455,-0.03201238811016083
2212,11.06,-0.024189,-0.027599941939115524
2213,11.065,0.059311,0.06477542221546173
2214,11.07,-0.042501,-0.03992510586977005
2215,11.075,0.016142,0.014925326220691204
2216,11.08,0.002261,0.0024493858218193054
2217,11.085,-0.061277,-0.0664595365524292
2218,11.09,0.117966,0.11491388827562332
2219,11.095,-0.084001,-0.08433695882558823
2220,11.1,0.043722,0.042127639055252075
2221,11.105,-0.030843,-0.0356244295835495
2222,11.11,-0.026319,-0.027949076145887375
2223,11.115,0.061316,0.06374938786029816
2224,11.12,-0.041032,-0.04033665359020233
2225,11.125,0.013834,0.019299274310469627
2226,11.13,0.002599,0.003393305465579033
2227,11.135,-0.064735,-0.06493745744228363
2228,11.14,0.119442,0.11251769214868546
2229,11.145,-0.085827,-0.08403045684099197
2230,11.15,0.04551,0.042075734585523605
2231,11.155,-0.032506,-0.030181773006916046
2232,11.16,-0.024145,-0.02516804449260235
2233,11.165,0.060132,0.0635397732257843
2234,11.17,-0.039727,-0.039940811693668365
2235,11.175,0.015629,0.016596291214227676
2236,11.18,0.001403,0.003616124391555786
2237,11.185,-0.063422,-0.06779123097658157
2238,11.19,0.117396,0.11925091594457626
2239,11.195,-0.086692,-0.08910026401281357
2240,11.2,0.045711,0.0392020121216774
2241,11.205,-0.031158,-0.031726326793432236
2242,11.21,-0.025836,-0.02448803186416626
2243,11.215,0.061471,0.060423895716667175
2244,11.22,-0.039377,-0.03912883996963501
2245,11.225,0.015988,0.01850416697561741
2246,11.23,0.001924,0.003087114542722702
2247,11.235,-0.063337,-0.06754720956087112
2248,11.24,0.118988,0.12371587753295898
2249,11.245,-0.087005,-0.08925513923168182
2250,11.25,0.045929,0.04056234657764435
2251,11.255,-0.033394,-0.031937554478645325
2252,11.26,-0.023934,-0.027086934074759483
2253,11.265,0.060698,0.060524046421051025
2254,11.27,-0.039094,-0.038281481713056564
2255,11.275,0.015141,0.02247607707977295
2256,11.28,0.002009,0.005124453455209732
2257,11.285,-0.064476,-0.06592613458633423
2258,11.29,0.1182,0.12054942548274994
2259,11.295,-0.087629,-0.09037751704454422
2260,11.3,0.044674,0.04572658985853195
2261,11.305,-0.029845,-0.03284657746553421
2262,11.31,-0.025787,-0.024795513600111008
2263,11.315,0.061685,0.060557663440704346
2264,11.32,-0.040587,-0.03915272653102875
2265,11.325,0.015264,0.01624428667128086
2266,11.33,0.002525,0.0034252628684043884
2267,11.335,-0.064292,-0.062384285032749176
2268,11.34,0.119971,0.11665554344654083
2269,11.345,-0.087597,-0.09550870954990387
2270,11.35,0.044946,0.042917948216199875
2271,11.355,-0.03204,-0.027938541024923325
2272,11.36,-0.025598,-0.024735910817980766
2273,11.365,0.060395,0.061009328812360764
2274,11.37,-0.038901,-0.03958219289779663
2275,11.375,0.015555,0.012335850857198238
2276,11.38,0.000817,0.002260033041238785
2277,11.385,-0.064992,-0.05971710383892059
2278,11.39,0.11781,0.12491440773010254
2279,11.395,-0.091915,-0.09572132676839828
2280,11.4,0.042299,0.04261226952075958
2281,11.405,-0.028109,-0.030528627336025238
2282,11.41,-0.024679,-0.024590007960796356
2283,11.415,0.062804,0.058868199586868286
2284,11.42,-0.039634,-0.039128627628088
2285,11.425,0.015674,0.015931155532598495
2286,11.43,-0.00119,0.0013110414147377014
2287,11.435,-0.063393,-0.06473539024591446
2288,11.44,0.119914,0.12164658308029175
2289,11.445,-0.088183,-0.09346747398376465
2290,11.45,0.042173,0.0426202230155468
2291,11.455,-0.030757,-0.030143219977617264
2292,11.46,-0.022561,-0.02401304431259632
2293,11.465,0.061886,0.06612486392259598
2294,11.47,-0.039444,-0.03922601044178009
2295,11.475,0.014942,0.017630096524953842
2296,11.48,-0.002415,-0.0004853503778576851
2297,11.485,-0.065463,-0.06314459443092346
2298,11.49,0.117698,0.11195383965969086
2299,11.495,-0.087526,-0.0811699777841568
2300,11.5,0.044217,0.0419454500079155
2301,11.505,-0.03141,-0.03623059019446373
2302,11.51,-0.024729,-0.02262139320373535
2303,11.515,0.06059,0.06941024214029312
2304,11.52,-0.040677,-0.03965482488274574
2305,11.525,0.017222,0.013270310126245022
2306,11.53,-0.001258,0.001173669472336769
2307,11.535,-0.062969,-0.06423557549715042
2308,11.54,0.118031,0.10835343599319458
2309,11.545,-0.084389,-0.0829087346792221
2310,11.55,0.043208,0.043359898030757904
2311,11.555,-0.033647,-0.03431518375873566
2312,11.56,-0.024043,-0.023805376142263412
2313,11.565,0.061205,0.057860296219587326
2314,11.57,-0.040688,-0.040062420070171356
2315,11.575,0.016555,0.020843956619501114
2316,11.58,0.000598,0.0006779925897717476
2317,11.585,-0.066357,-0.06269532442092896
2318,11.59,0.116071,0.1180838868021965
2319,11.595,-0.08663,-0.0783759206533432
2320,11.6,0.045646,0.04388890415430069
2321,11.605,-0.033362,-0.03320109844207764
2322,11.61,-0.023118,-0.023456770926713943
2323,11.615,0.059714,0.059931591153144836
2324,11.62,-0.04195,-0.04060064256191254
2325,11.625,0.017251,0.018390493467450142
2326,11.63,0.000606,0.0009344862774014473
2327,11.635,-0.062686,-0.06509869545698166
2328,11.64,0.116983,0.12096843868494034
2329,11.645,-0.086311,-0.08653802424669266
2330,11.65,0.043729,0.04638386890292168
2331,11.655,-0.033,-0.03364342823624611
2332,11.66,-0.02396,-0.02397148869931698
2333,11.665,0.061548,0.05158558115363121
2334,11.67,-0.040879,-0.04320812597870827
2335,11.675,0.016172,0.01644999533891678
2336,11.68,0.000154,0.001341874711215496
2337,11.685,-0.065367,-0.06185838580131531
2338,11.69,0.115652,0.1277601271867752
2339,11.695,-0.087396,-0.09015418589115143
2340,11.7,0.046623,0.04484454169869423
2341,11.705,-0.032361,-0.03246834874153137
2342,11.71,-0.023079,-0.0240187831223011
2343,11.715,0.059626,0.05474505573511124
2344,11.72,-0.039748,-0.0426299087703228
2345,11.725,0.017363,0.016031835228204727
2346,11.73,-0.000411,-0.0022328761406242847
2347,11.735,-0.061654,-0.06555488705635071
2348,11.74,0.116262,0.1254563182592392
2349,11.745,-0.086016,-0.08724276721477509
2350,11.75,0.045239,0.04671960324048996
2351,11.755,-0.032807,-0.03145395964384079
2352,11.76,-0.024675,-0.021473083645105362
2353,11.765,0.061374,0.05347856134176254
2354,11.77,-0.039494,-0.041135698556900024
2355,11.775,0.016905,0.01729571260511875
2356,11.78,0.000753,-0.002009924966841936
2357,11.785,-0.066215,-0.06173409894108772
2358,11.79,0.115135,0.1181100606918335
2359,11.795,-0.086522,-0.08268854022026062
2360,11.8,0.049032,0.044964492321014404
2361,11.805,-0.034817,-0.03279951959848404
2362,11.81,-0.024316,-0.021310385316610336
2363,11.815,0.059523,0.06339208781719208
2364,11.82,-0.041229,-0.040366314351558685
2365,11.825,0.017865,0.014471827074885368
2366,11.83,0.001135,0.0013180680107325315
2367,11.835,-0.06201,-0.06366800516843796
2368,11.84,0.115643,0.10571809858083725
2369,11.845,-0.085404,-0.08578968048095703
2370,11.85,0.045352,0.04231296479701996
2371,11.855,-0.032822,-0.03507756441831589
2372,11.86,-0.023562,-0.02215634658932686
2373,11.865,0.061644,0.06169074773788452
2374,11.87,-0.042155,-0.04150909185409546
2375,11.875,0.017489,0.015062269754707813
2376,11.88,0.002721,0.0019195035565644503
2377,11.885,-0.063463,-0.05870775133371353
2378,11.89,0.114642,0.11290834099054337
2379,11.895,-0.085497,-0.08462335169315338
2380,11.9,0.050122,0.04311727359890938
2381,11.905,-0.034436,-0.029748529195785522
2382,11.91,-0.022067,-0.020769722759723663
2383,11.915,0.059838,0.061652980744838715
2384,11.92,-0.041701,-0.04285372048616409
2385,11.925,0.017967,0.01722477376461029
2386,11.93,0.003296,0.0011639969889074564
2387,11.935,-0.064277,-0.06312337517738342
2388,11.94,0.113379,0.1169317439198494
2389,11.945,-0.084345,-0.07966423034667969
2390,11.95,0.049466,0.051300566643476486
2391,11.955,-0.032922,-0.03554775193333626
2392,11.96,-0.023527,-0.02281036414206028
2393,11.965,0.061266,0.058426883071660995
2394,11.97,-0.042575,-0.04233755171298981
2395,11.975,0.017391,0.017219478264451027
2396,11.98,0.003153,0.003937957342714071
2397,11.985,-0.060936,-0.06512679904699326
2398,11.99,0.115864,0.11636150628328323
2399,11.995,-0.087738,-0.07561974972486496
2400,12.0,0.051398,0.051478154957294464
2401,12.005,-0.035028,-0.03636239469051361
2402,12.01,-0.023868,-0.026601433753967285
2403,12.015,0.060477,0.05929537117481232
2404,12.02,-0.040261,-0.0421941764652729
2405,12.025,0.016454,0.016404028981924057
2406,12.03,0.005709,0.003727131523191929
2407,12.035,-0.066858,-0.060860805213451385
2408,12.04,0.114257,0.11362219601869583
2409,12.045,-0.08583,-0.08412491530179977
2410,12.05,0.04989,0.052254967391490936
2411,12.055,-0.031662,-0.029471177607774734
2412,12.06,-0.025137,-0.022323524579405785
2413,12.065,0.061935,0.05906986445188522
2414,12.07,-0.041678,-0.041382309049367905
2415,12.075,0.015339,0.014637957327067852
2416,12.08,0.005381,0.00468679191544652
2417,12.085,-0.067506,-0.06764522194862366
2418,12.09,0.116336,0.11754611134529114
2419,12.095,-0.089954,-0.08818230777978897
2420,12.1,0.049027,0.050022296607494354
2421,12.105,-0.032186,-0.028050784021615982
2422,12.11,-0.026258,-0.024575497955083847
2423,12.115,0.062511,0.059721849858760834
2424,12.12,-0.038183,-0.0418623611330986
2425,12.125,0.015183,0.01092193741351366
2426,12.13,0.004078,0.004927698988467455
2427,12.135,-0.065644,-0.06840897351503372
2428,12.14,0.116306,0.12066615372896194
2429,12.145,-0.091173,-0.09425030648708344
2430,12.15,0.048199,0.04832589253783226
2431,12.155,-0.031965,-0.02971816621720791
2432,12.16,-0.025735,-0.025829358026385307
2433,12.165,0.063042,0.06804104149341583
2434,12.17,-0.037819,-0.03891605883836746
2435,12.175,0.015642,0.010993048548698425
2436,12.18,0.004123,0.0003416392719373107
2437,12.185,-0.066923,-0.06791798025369644
2438,12.19,0.115657,0.12256337702274323
2439,12.195,-0.089734,-0.09055198729038239
2440,12.2,0.047976,0.048803530633449554
2441,12.205,-0.030896,-0.0314883328974247
2442,12.21,-0.022595,-0.025532511994242668
2443,12.215,0.062651,0.06639788299798965
2444,12.22,-0.038362,-0.03339948132634163
2445,12.225,0.014829,0.015777286142110825
2446,12.23,0.000907,0.0025349892675876617
2447,12.235,-0.064481,-0.07333242148160934
2448,12.24,0.115846,0.10926216840744019
2449,12.245,-0.088276,-0.08454878628253937
2450,12.25,0.049307,0.05148479714989662
2451,12.255,-0.029496,-0.030646860599517822
2452,12.26,-0.025179,-0.025515856221318245
2453,12.265,0.063057,0.06901856511831284
2454,12.27,-0.037337,-0.03767085075378418
2455,12.275,0.01693,0.01912495866417885
2456,12.28,0.000323,0.004257059656083584
2457,12.285,-0.064676,-0.0664362907409668
2458,12.29,0.115012,0.09658971428871155
2459,12.295,-0.091516,-0.08763483911752701
2460,12.3,0.049247,0.049105700105428696
2461,12.305,-0.030581,-0.026868581771850586
2462,12.31,-0.023254,-0.0251962598413229
2463,12.315,0.061169,0.0685325488448143
2464,12.32,-0.038221,-0.035023413598537445
2465,12.325,0.017479,0.012071778066456318
2466,12.33,0.000117,-0.0011034579947590828
2467,12.335,-0.066681,-0.05843918025493622
2468,12.34,0.113015,0.1066574975848198
2469,12.345,-0.086511,-0.0993904322385788
2470,12.35,0.049508,0.04696274921298027
2471,12.355,-0.027725,-0.025045225396752357
2472,12.36,-0.024876,-0.02120593935251236
2473,12.365,0.062859,0.06354840099811554
2474,12.37,-0.038039,-0.03628723323345184
2475,12.375,0.017586,0.017214711755514145
2476,12.38,-0.000322,0.003410737030208111
2477,12.385,-0.0651,-0.06929171830415726
2478,12.39,0.115654,0.11724437773227692
2479,12.395,-0.089655,-0.0905323252081871
2480,12.4,0.045382,0.042393527925014496
2481,12.405,-0.031144,-0.03083965554833412
2482,12.41,-0.021221,-0.025100819766521454
2483,12.415,0.062335,0.05952776223421097
2484,12.42,-0.037005,-0.03249583765864372
2485,12.425,0.01783,0.02650034986436367
2486,12.43,0.000778,0.003932517021894455
2487,12.435,-0.066108,-0.07039444893598557
2488,12.44,0.113107,0.11549767106771469
2489,12.445,-0.084686,-0.0881573036313057
2490,12.45,0.047148,0.04276149347424507
2491,12.455,-0.028949,-0.0329839363694191
2492,12.46,-0.024466,-0.02154272422194481
2493,12.465,0.061455,0.0634402334690094
2494,12.47,-0.039335,-0.03636396676301956
2495,12.475,0.018144,0.027098987251520157
2496,12.48,0.00131,0.0014854278415441513
2497,12.485,-0.064533,-0.06670805811882019
2498,12.49,0.114539,0.10564017295837402
2499,12.495,-0.086687,-0.08382601290941238
2500,12.5,0.047749,0.04784463718533516
2501,12.505,-0.030785,-0.028345603495836258
2502,12.51,-0.022237,-0.025782573968172073
2503,12.515,0.061304,0.06132740154862404
2504,12.52,-0.038632,-0.03784739598631859
2505,12.525,0.018423,0.019813111051917076
2506,12.53,0.001267,0.0008952142670750618
2507,12.535,-0.066822,-0.061317265033721924
2508,12.54,0.11165,0.10783864557743073
2509,12.545,-0.083083,-0.09051208198070526
2510,12.55,0.049885,0.04417255148291588
2511,12.555,-0.030975,-0.02916814014315605
2512,12.56,-0.023663,-0.021245740354061127
2513,12.565,0.060511,0.061990126967430115
2514,12.57,-0.041812,-0.03885570168495178
2515,12.575,0.018358,0.015282122418284416
2516,12.58,0.002551,-0.0017563914880156517
2517,12.585,-0.063956,-0.06235315650701523
2518,12.59,0.11367,0.11685394495725632
2519,12.595,-0.085517,-0.0846504345536232
2520,12.6,0.046974,0.04690312221646309
2521,12.605,-0.028627,-0.03247090429067612
2522,12.61,-0.022518,-0.02330119162797928
2523,12.615,0.061377,0.06171504780650139
2524,12.62,-0.041269,-0.038293905556201935
2525,12.625,0.017876,0.017114784568548203
2526,12.63,0.002228,0.0034872572869062424
2527,12.635,-0.067974,-0.06344030052423477
2528,12.64,0.111584,0.1164507120847702
2529,12.645,-0.084882,-0.08707175403833389
2530,12.65,0.050037,0.04626953974366188
2531,12.655,-0.030198,-0.033305034041404724
2532,12.66,-0.020858,-0.023841451853513718
2533,12.665,0.060173,0.06148155778646469
2534,12.67,-0.041398,-0.03797009214758873
2535,12.675,0.019649,0.02148602344095707
2536,12.68,0.002898,0.00254107266664505
2537,12.685,-0.064475,-0.0684877336025238
2538,12.69,0.112752,0.11155678331851959
2539,12.695,-0.081766,-0.08116091787815094
2540,12.7,0.048681,0.05062730237841606
2541,12.705,-0.030317,-0.03290499746799469
2542,12.71,-0.024547,-0.022039666771888733
2543,12.715,0.061441,0.0567263625562191
2544,12.72,-0.041007,-0.04033733159303665
2545,12.725,0.018043,0.022959599271416664
2546,12.73,0.002698,0.004867400974035263
2547,12.735,-0.064537,-0.06212399899959564
2548,12.74,0.111959,0.10881657898426056
2549,12.745,-0.083571,-0.08001036942005157
2550,12.75,0.05395,0.04871183633804321
2551,12.755,-0.032814,-0.030671223998069763
2552,12.76,-0.023269,-0.025464972481131554
2553,12.765,0.059934,0.06167396157979965
2554,12.77,-0.041461,-0.04507337510585785
2555,12.775,0.018755,0.018306782469153404
2556,12.78,0.00368,0.0004594104830175638
2557,12.785,-0.062457,-0.06149141862988472
2558,12.79,0.111836,0.1122395396232605
2559,12.795,-0.080367,-0.08686952292919159
2560,12.8,0.053969,0.05301639810204506
2561,12.805,-0.029761,-0.033957794308662415
2562,12.81,-0.026273,-0.022275064140558243
2563,12.815,0.061498,0.05794362723827362
2564,12.82,-0.042478,-0.04105142131447792
2565,12.825,0.018054,0.016394397243857384
2566,12.83,0.00361,0.001957017695531249
2567,12.835,-0.064856,-0.062425922602415085
2568,12.84,0.112767,0.1228925958275795
2569,12.845,-0.086981,-0.08395721018314362
2570,12.85,0.054652,0.05504351854324341
2571,12.855,-0.031224,-0.029416056349873543
2572,12.86,-0.023171,-0.02148962952196598
2573,12.865,0.061068,0.05392856523394585
2574,12.87,-0.04045,-0.04412582144141197
2575,12.875,0.017885,0.019253868609666824
2576,12.88,0.003971,0.007478933781385422
2577,12.885,-0.063735,-0.06518059968948364
2578,12.89,0.112346,0.1178429052233696
2579,12.895,-0.08564,-0.08235406130552292
2580,12.9,0.052117,0.05629735812544823
2581,12.905,-0.027745,-0.033963240683078766
2582,12.91,-0.025836,-0.024692075327038765
2583,12.915,0.062153,0.05699881166219711
2584,12.92,-0.040384,-0.04151793569326401
2585,12.925,0.016881,0.017855221405625343
2586,12.93,0.003468,0.003111237892881036
2587,12.935,-0.063917,-0.06244692951440811
2588,12.94,0.114525,0.11806295067071915
2589,12.945,-0.087587,-0.08219274878501892
2590,12.95,0.051031,0.055033281445503235
2591,12.955,-0.0293,-0.026533257216215134
2592,12.96,-0.024496,-0.022955581545829773
2593,12.965,0.062449,0.05583591014146805
2594,12.97,-0.037571,-0.044272080063819885
2595,12.975,0.016914,0.015562787652015686
2596,12.98,0.004325,0.005415988154709339
2597,12.985,-0.067498,-0.06303942948579788
2598,12.99,0.113528,0.11344963312149048
2599,12.995,-0.086322,-0.08701399713754654
2600,13.0,0.051073,0.05054953694343567
2601,13.005,-0.02996,-0.027754422277212143
2602,13.01,-0.027563,-0.022925814613699913
2603,13.015,0.062876,0.06570684164762497
2604,13.02,-0.038702,-0.039376839995384216
2605,13.025,0.016732,0.015579156577587128
2606,13.03,0.002802,0.0027624154463410378
2607,13.035,-0.064101,-0.06817267090082169
2608,13.04,0.114655,0.12024138867855072
2609,13.045,-0.086054,-0.08392209559679031
2610,13.05,0.051519,0.050710778683423996
2611,13.055,-0.031648,-0.03214540332555771
2612,13.06,-0.025473,-0.025141697376966476
2613,13.065,0.061833,0.05620525777339935
2614,13.07,-0.037267,-0.03724243491888046
